-- Customers

insert into Customer (Login_ID, Contact_No, Name, DOB, Gender, Nationality, E_mail) values ('91703429', '8854358986', 'Darius Joist', '2022/04/28', 'M', 'Colombia', 'djoist0@issuu.com');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('27728228', 'Zelda Kennett', '18056454', '4405');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('11276685', 'Sonnie Dalgarno', '34227781', '4402');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('60192320', 'Charmine Crosfield', '64445629', '1106');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('59226259', 'Prisca Balf', '34227781', '5501');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('48623218', 'Babb Haughan', '18746124', '3304');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('95168499', 'Zelma Vagges', '10424466', '2204');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('42450217', 'Glenine Osgood', '46170571', '5504');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('65418307', 'Caterina Beartup', '36482785', '2201');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('28297584', 'Lamar O''Scollee', '18746124', '3304');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('92121269', 'Josh Gorhardt', '64445629', '1105');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('14346756', 'Brenda Lynam', '18056454', '4404');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('51822595', 'Heath Amoss', '10424466', '2202');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('10207126', 'Stern Margerison', '05762634', '3304');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('11695045', 'Terrill Mulbery', '18056454', '4403');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('25563153', 'Brianne Fouracre', '10424466', '3301');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('27534345', 'Maurizio Eliyahu', '51702387', '2203');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('80590198', 'Ferdie Rey', '98059935', '6602');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('48310093', 'Hew Laugharne', '18746124', '3304');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('61013010', 'Fawne Cisneros', '18746124', '4401');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('89393125', 'Lianne Ouldcott', '05762634', '4401');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('73406161', 'Sibley Bullivent', '46170571', '5505');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('36815975', 'Ezmeralda Jephcott', '18746124', '5501');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('62340461', 'Sidonia Nore', '51118431', '1103');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('45459147', 'Kevina Cubbinelli', '18056454', '4403');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('21016737', 'Otha Beglin', '18746124', '4402');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('63922997', 'Dorree Crosscombe', '82055350', '5505');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('27319251', 'Sigismond Durbyn', '08449269', '4401');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('38255582', 'Randene Hanlon', '64445629', '3301');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('87523079', 'Florance Bengle', '98059935', '6603');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('51346421', 'Keen Imm', '18746124', '3302');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('38065450', 'Maggie MacKim', '98059935', '6604');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('68616667', 'Thaxter Smeal', '10424466', '2202');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('28922457', 'Bail Hanrahan', '10424466', '2203');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('71221470', 'Conrado Leon', '98059935', '6602');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('63019905', 'Shurlocke Heimann', '51118431', '1102');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('84231764', 'Bendicty Ferrarin', '36482785', '2202');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('34679501', 'Fin Yurkin', '64445629', '2201');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('79280513', 'Paquito Sarl', '18746124', '3302');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('14871049', 'Louella MacAlpin', '34227781', '4403');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('54954770', 'Ray Priddy', '84492502', '1104');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('69504098', 'Bone Selwood', '51702387', '1106');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('58691111', 'Eugine Berkelay', '84492502', '1106');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('70590454', 'Valle Iwanowicz', '98059935', '6602');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('91174694', 'Dacey Scholtz', '98059935', '5505');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('23160852', 'Cullan Mengue', '64445629', '1104');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('24167266', 'Robina Hagwood', '46170571', '5503');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('19312901', 'Elbert Boulden', '10424466', '3303');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('92879420', 'Randall Gouldstone', '51702387', '1106');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('87237030', 'Gustave De la Perrelle', '34227781', '4401');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('38377863', 'Fernande Foltin', '34227781', '4401');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('95096449', 'Adamo Jahnisch', '82055350', '6602');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('26271019', 'Barnabe Farnie', '84492502', '1106');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('50926047', 'Vince Ginnety', '98059935', '6604');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('81399421', 'Claiborne McNirlan', '82055350', '5503');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('46714902', 'Dixie Billo', '34227781', '4405');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('47076336', 'Goran Newbury', '64445629', '1103');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('47146320', 'Lusa Lightwing', '46170571', '5503');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('23171458', 'Becki Lages', '64445629', '2203');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('31615123', 'Edd Alwood', '36482785', '1106');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('27920589', 'Lion Ninnis', '34227781', '4405');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('35446163', 'Bernardine Gurys', '51702387', '2203');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('63038436', 'Edouard Lucius', '10424466', '3302');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('33857692', 'Audrye Po', '10424466', '2204');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('42445633', 'Cami Attenbrow', '10424466', '2201');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('63931946', 'Tracee Klarzynski', '34227781', '4405');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('53681724', 'Cherin Spadari', '98059935', '6602');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('57883070', 'Wrennie Tuer', '82055350', '5504');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('15489082', 'Antin Ower', '18746124', '3303');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('70101460', 'Lara Semon', '10424466', '2204');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('44345522', 'Shalne Dranfield', '98059935', '5505');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('81937733', 'Pearla Cotta', '51118431', '1105');
insert into Stayed_IN (Login_ID, companion_name, Hotel_ID, room_no) values ('27448983', 'Rutger Khidr', '51702387', '3301');




-- Hotel_Accessories

insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Wi-Fi');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Swimming pool');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Fitness center/gym');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Spa');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Restaurant');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Bar/lounge');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Room service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Concierge service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Business center');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Conference/meeting rooms');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Parking');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Valet service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Airport shuttle');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Laundry service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', 'Housekeeping');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('36482785', '24-hour front desk');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Wi-Fi');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Swimming pool');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Fitness center/gym');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Spa');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Restaurant');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Bar/lounge');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Room service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Concierge service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Business center');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Conference/meeting rooms');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Parking');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Valet service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Airport shuttle');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Laundry service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Housekeeping');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', '24-hour front desk');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Elevator/lift');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Childcare services');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Pet-friendly accommodations');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Bicycle rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Car rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Tour/ticket assistance');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Safety deposit box');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Luggage storage');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Wake-up service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Multilingual staff');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Disabled facilities/accessibility features');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'In-room minibar');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('21820577', 'Tea/coffee making facil');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Fitness center/gym');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Spa');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Restaurant');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Bar/lounge');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Room service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Concierge service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Business center');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Conference/meeting rooms');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Parking');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Valet service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Airport shuttle');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Laundry service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Housekeeping');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', '24-hour front desk');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Elevator/lift');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Childcare services');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Pet-friendly accommodations');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Bicycle rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Car rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Tour/ticket assistance');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Safety deposit box');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Luggage storage');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Wake-up service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Multilingual staff');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Disabled facilities/accessibility features');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'In-room minibar');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Tea/coffee making facilities');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Ironing facilities');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Hairdryer');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Bathrobe/slippers');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Toiletries');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Flat-screen TV');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Cable/satellite channels');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'DVD player');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Gaming console');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Jacuzzi/hot tub');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Sauna');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('82055350', 'Steam room');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Business center');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Conference/meeting rooms');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Parking');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Valet service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Airport shuttle');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Laundry service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Housekeeping');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', '24-hour front desk');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Elevator/lift');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Childcare services');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Pet-friendly accommodations');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Bicycle rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Car rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Tour/ticket assistance');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Safety deposit box');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Luggage storage');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Wake-up service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Multilingual staff');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('64445629', 'Disabled facilities/accessibility features');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Wake-up service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Multilingual staff');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Disabled facilities/accessibility features');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'In-room minibar');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Tea/coffee making facilities');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Ironing facilities');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Hairdryer');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Bathrobe/slippers');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Toiletries');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Flat-screen TV');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Cable/satellite channels');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'DVD player');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Gaming console');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Jacuzzi/hot tub');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Sauna');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Steam room');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Outdoor terrace/patio');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('84492502', 'Beach access/private beach area');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('98059935', 'Wi-Fi');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('98059935', 'Swimming pool');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('98059935', 'Fitness center/gym');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('98059935', 'Spa');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('98059935', 'Restaurant');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('98059935', 'Bar/lounge');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('98059935', 'Room service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('98059935', 'Concierge service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('98059935', 'Business center');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('98059935', 'Conference/meeting rooms');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Elevator/lift');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Childcare services');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Pet-friendly accommodations');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Bicycle rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Car rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Tour/ticket assistance');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Safety deposit box');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Luggage storage');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Wake-up service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Multilingual staff');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Disabled facilities/accessibility features');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'In-room minibar');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Tea/coffee making facilities');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Ironing facilities');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Hairdryer');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Bathrobe/slippers');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Toiletries');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Flat-screen TV');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Cable/satellite channels');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'DVD player');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Gaming console');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Jacuzzi/hot tub');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Sauna');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Steam room');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Outdoor terrace/patio');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Garden');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Library');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Gift shop');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'ATM/currency exchange');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('51702387', 'Postal services');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Childcare services');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Pet-friendly accommodations');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Bicycle rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Car rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Tour/ticket assistance');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Safety deposit box');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Luggage storage');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Wake-up service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Multilingual staff');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Disabled facilities/accessibility features');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'In-room minibar');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Tea/coffee making facilities');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Ironing facilities');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Hairdryer');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Bathrobe/slippers');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Toiletries');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Flat-screen TV');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Cable/satellite channels');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'DVD player');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Gaming console');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Jacuzzi/hot tub');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Sauna');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Steam room');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Outdoor terrace/patio');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Garden');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Library');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Gift shop');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'ATM/currency exchange');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Postal services');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Newspapers/magazines');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'On-site entertainment');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Yoga/meditation classes');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('53477461', 'Beach access/private beach area');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Conference/meeting rooms');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Parking');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Valet service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Airport shuttle');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Laundry service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Housekeeping');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', '24-hour front desk');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Elevator/lift');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Childcare services');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Pet-friendly accommodations');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Bicycle rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Car rental');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('10424466', 'Tour/ticket assistance');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('08449269', 'Restaurant');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('08449269', 'Bar/lounge');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('08449269', 'Room service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('08449269', 'Concierge service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('08449269', 'Business center');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('08449269', 'Conference/meeting rooms');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('08449269', 'Parking');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('08449269', 'Valet service');
insert into Hotel_Accessories (Hotel_ID, Accessory) values ('08449269', 'Airport shuttle');
